House ID,Golden Grains
6e33dc4d,1.15526e+06
6e33dc52,1.33986e+06
6e33dc57,1.42994e+06
6e33dc6b,1.4037e+06
6e33dc84,1.15147e+06
6e33dc89,1.37348e+06
6e33dc8e,1.51261e+06
6e33dcae,1.4067e+06
6e33dcc2,1.34319e+06
6e33dcc8,1.0006e+06
6e33dccd,1.54908e+06
6e33dcd2,1.07121e+06
6e33dce9,1.20387e+06
6e33dced,1.43196e+06
6e33dcf2,1.46232e+06
6e33dd07,1.46143e+06
6e33dd0f,1.18599e+06
6e33dd11,1.40288e+06
6e33dd1b,1.3411e+06
6e33dd28,995667.0
6e33dd2e,1.35476e+06
6e33dd32,1.27435e+06
6e33dd3a,1.12786e+06
6e33dd45,1.30221e+06
6e33dd50,1.26174e+06
6e33dd52,1.47025e+06
6e33dd58,1.43791e+06
6e33dd63,1.51921e+06
6e33dd6f,1.27927e+06
6e33dd84,1.42229e+06
6e33dd86,1.42184e+06
6e33dd8a,1.40763e+06
6e33dd8e,1.316e+06
6e33dd92,1.14398e+06
6e33dd95,1.32211e+06
6e33dda6,1.00641e+06
6e33dda9,1.43012e+06
6e33ddab,1.47473e+06
6e33ddb8,1.51935e+06
6e33ddc2,960334.0
6e33ddca,1.36856e+06
6e33ddce,1.43597e+06
6e33ddd5,1.529e+06
6e33ddf6,1.37123e+06
6e33de04,1.18375e+06
6e33de16,1.3847e+06
6e33de1d,1.33791e+06
6e33de2a,1.32355e+06
6e33de35,1.42918e+06
6e33de3a,1.33917e+06
6e33de3e,1.45262e+06
6e33de4b,1.56288e+06
6e33de58,1.05341e+06
6e33de5a,1.35982e+06
6e33de65,1.45337e+06
6e33de6a,1.25093e+06
6e33de6e,1.3147e+06
6e33de76,1.36054e+06
6e33de80,1.479e+06
6e33de85,1.4374e+06
6e33de8e,1.435e+06
6e33dea1,1.35946e+06
6e33dea8,973884.0
6e33dead,1.11143e+06
6e33deb3,1.42702e+06
6e33deb9,1.12109e+06
6e33ded7,1.5004e+06
6e33dee2,1.35456e+06
6e33dee6,1.15911e+06
6e33defc,1.36234e+06
6e33df14,1.53181e+06
6e33df25,1.39328e+06
6e33df2e,1.36038e+06
6e33df33,1.44438e+06
6e33df45,993458.0
6e33df4a,1.36627e+06
6e33df4e,1.44657e+06
6e33df62,1.31371e+06
6e33df6d,1.19493e+06
6e33df77,1.18487e+06
6e33df85,1.29468e+06
6e33df92,1.23157e+06
6e33df9e,1.49055e+06
6e33dfb8,1.4266e+06
6e33dfc4,1.36252e+06
6e33dfdd,1.14357e+06
6e33dfe3,1.11034e+06
6e33dfeb,1.30131e+06
6e33dfee,993022.0
6e33e000,1.40331e+06
6e33e023,1.35918e+06
6e33e027,1.30294e+06
6e33e02a,1.32013e+06
6e33e032,1.47132e+06
6e33e03c,1.43634e+06
6e33e041,1.20568e+06
6e33e049,1.50888e+06
6e33e04c,1.31061e+06
6e33e04e,1.29918e+06
6e33e060,1.24289e+06
6e33e065,1.17908e+06
6e33e06a,1.123e+06
6e33e06c,1.43468e+06
6e33e075,1.43315e+06
6e33e082,1.19415e+06
6e33e0a9,1.20797e+06
6e33e0e7,1.30696e+06
6e33e0fb,1.4765e+06
6e33e100,927238.0
6e33e10e,1.38089e+06
6e33e121,1.47569e+06
6e33e12a,1.274e+06
6e33e134,997406.0
6e33e158,1.03056e+06
6e33e15c,1.57726e+06
6e33e164,1.42259e+06
6e33e16f,1.30359e+06
6e33e17d,1.13372e+06
6e33e184,1.44099e+06
6e33e189,1.46444e+06
6e33e190,1.28843e+06
6e33e195,1.22775e+06
6e33e1a1,1.2605e+06
6e33e1b3,1.32692e+06
6e33e1bb,797113.0
6e33e1c3,1.35196e+06
6e33e1c9,1.44581e+06
6e33e1cc,1.47003e+06
6e33e1d4,1.43016e+06
6e33e1e0,1.16301e+06
6e33e1e6,1.18037e+06
6e33e1eb,1.2759e+06
6e33e1f0,1.41926e+06
6e33e203,1.3893e+06
6e33e218,1.24867e+06
6e33e229,1.36378e+06
6e33e231,1.42892e+06
6e33e241,1.38922e+06
6e33e254,1.03271e+06
6e33e262,1.44571e+06
6e33e26d,1.41592e+06
6e33e27e,1.37478e+06
6e33e28a,1.33392e+06
6e33e299,1.3002e+06
6e33e29f,919999.0
6e33e2c6,1.0802e+06
6e33e2e5,1.05205e+06
6e33e2f9,1.0721e+06
6e33e302,1.48857e+06
6e33e30b,1.13261e+06
6e33e310,1.43622e+06
6e33e319,1.23882e+06
6e33e31c,1.4026e+06
6e33e32e,1.52283e+06
6e33e333,839021.0
6e33e33f,1.54803e+06
6e33e344,1.34396e+06
6e33e347,962218.0
6e33e34c,1.12937e+06
6e33e357,1.4591e+06
6e33e361,1.09438e+06
6e33e365,1.55119e+06
6e33e36d,1.54365e+06
6e33e373,1.50023e+06
6e33e378,1.32878e+06
6e33e37f,1.38561e+06
6e33e38f,977256.0
6e33e395,1.37946e+06
6e33e3bf,1.41502e+06
6e33e3d2,1.46731e+06
6e33e3dd,1.03627e+06
6e33e3e8,1.15727e+06
6e33e3f1,1.48438e+06
6e33e3f7,1.36404e+06
6e33e411,1.32537e+06
6e33e421,1.04909e+06
6e33e42b,1.4798e+06
6e33e42d,1.09574e+06
6e33e42f,1.47703e+06
6e33e437,1.30182e+06
6e33e44d,1.40245e+06
6e33e453,1.43519e+06
6e33e458,1.20687e+06
6e33e46f,1.41335e+06
6e33e473,1.20577e+06
6e33e47f,980578.0
6e33e485,1.40208e+06
6e33e4a9,1.05186e+06
6e33e4ad,1.35656e+06
6e33e4b1,1.39418e+06
6e33e4c8,1.15886e+06
6e33e4db,1.31123e+06
6e33e4e1,1.2858e+06
6e33e4e3,1.29616e+06
6e33e4fb,1.2345e+06
6e33e4ff,1.3711e+06
6e33e505,1.47826e+06
6e33e516,1.46874e+06
6e33e51a,1.54872e+06
6e33e533,1.14111e+06
6e33e535,1.37512e+06
6e33e53b,1.48714e+06
6e33e542,1.10131e+06
6e33e549,985999.0
6e33e568,1.14226e+06
6e33e56a,1.26372e+06
6e33e56e,1.12249e+06
6e33e57b,1.28301e+06
6e33e583,1.54569e+06
6e33e587,1.23144e+06
6e33e596,1.52151e+06
6e33e59e,1.39973e+06
6e33e5a2,1.37959e+06
6e33e5a8,1.36126e+06
6e33e5ad,1.13579e+06
6e33e5bd,1.14945e+06
6e33e5c9,1.3456e+06
6e33e5d8,1.19889e+06
6e33e5e3,1.4284e+06
6e33e5e8,1.06666e+06
6e33e5f4,1.03987e+06
6e33e5fc,1.18863e+06
6e33e606,1.199e+06
6e33e60c,1.28177e+06
6e33e61c,1.54395e+06
6e33e622,1.43822e+06
6e33e628,1.15263e+06
6e33e644,1.40818e+06
6e33e64e,915827.0
6e33e650,1.3655e+06
6e33e65d,1.39158e+06
6e33e667,1.49194e+06
6e33e673,1.25421e+06
6e33e67d,1.35894e+06
6e33e684,1.54947e+06
6e33e6a1,1.47121e+06
6e33e6a6,1.46892e+06
6e33e6ad,1.0949e+06
6e33e6c0,989335.0
6e33e6c4,1.35224e+06
6e33e6c6,1.5103e+06
6e33e6c9,1.30092e+06
6e33e6dd,1.52455e+06
6e33e6fd,1.30688e+06
6e33e702,1.4764e+06
6e33e70d,1.13645e+06
6e33e720,1.21368e+06
6e33e723,907100.0
6e33e736,1.06997e+06
6e33e73b,1.43202e+06
6e33e73f,1.09823e+06
6e33e769,1.19226e+06
6e33e76d,1.61161e+06
6e33e773,1.10168e+06
6e33e786,1.11279e+06
6e33e78a,1.45874e+06
6e33e79c,1.04759e+06
6e33e7a1,1.39544e+06
6e33e7a4,1.47266e+06
6e33e7a7,993058.0
6e33e7ae,1.3135e+06
6e33e7be,938981.0
6e33e7c5,1.14553e+06
6e33e7cb,1.4241e+06
6e33e7cf,995713.0
6e33e7d8,895842.0
6e33e7e9,975370.0
6e33e7f3,1.1809e+06
6e33e809,1.46747e+06
6e33e80b,1.55845e+06
6e33e812,1.37771e+06
6e33e814,1.37067e+06
6e33e81a,1.43956e+06
6e33e82c,1.26218e+06
6e33e841,1.44701e+06
6e33e849,1.44265e+06
6e33e868,1.13834e+06
6e33e874,1.25659e+06
6e33e87d,896279.0
6e33e882,1.38758e+06
6e33e886,1.27787e+06
6e33e88a,1.50994e+06
6e33e88e,1.14196e+06
6e33e89a,1.16161e+06
6e33e89f,1.41728e+06
6e33e8a4,1.40926e+06
6e33e8b2,1.30267e+06
6e33e8b8,1.27333e+06
6e33e8bf,1.29744e+06
6e33e8d0,1.37391e+06
6e33e8d7,1.39675e+06
6e33e8dd,1.18803e+06
6e33e8df,1.45815e+06
6e33e8ec,1.43219e+06
6e33e8ff,1.50945e+06
6e33e90c,1.40342e+06
6e33e916,1.37058e+06
6e33e91f,1.35427e+06
6e33e934,1.03698e+06
6e33e94c,1.09111e+06
6e33e95f,1.27639e+06
6e33e963,1.41054e+06
6e33e96a,1.13643e+06
6e33e96e,1.3306e+06
6e33e97c,1.32379e+06
6e33e982,1.54708e+06
6e33e9a0,1.49366e+06
6e33e9b2,1.50614e+06
6e33e9bd,1.58231e+06
6e33e9cc,1.24754e+06
6e33e9d2,1.23241e+06
6e33e9db,1.45786e+06
6e33e9e2,1.44907e+06
6e33e9e5,1.34485e+06
6e33e9ea,1.20282e+06
6e33ea03,1.38145e+06
6e33ea1b,1.35912e+06
6e33ea25,1.39902e+06
6e33ea4a,1.52174e+06
6e33ea6e,1.24759e+06
6e33ea72,1.45988e+06
6e33ea78,1.52505e+06
6e33ea7a,1.29886e+06
6e33ea7e,1.07734e+06
6e33ea87,1.23108e+06
6e33ea8f,1.10615e+06
6e33ea9f,1.45258e+06
6e33eaa1,1.46172e+06
6e33eaa3,1.24117e+06
6e33eaae,1.18239e+06
6e33eacb,1.43264e+06
6e33eacd,1.12556e+06
6e33eae0,1.32871e+06
6e33eaef,1.39209e+06
6e33eaf5,1.53296e+06
6e33eaff,1.43983e+06
6e33eb01,1.48902e+06
6e33eb10,1.13972e+06
6e33eb16,1.23465e+06
6e33eb1d,1.19055e+06
6e33eb28,1.51343e+06
6e33eb2c,1.47015e+06
6e33eb3c,1.22307e+06
6e33eb66,1.41918e+06
6e33eb68,1.51197e+06
6e33eb82,1.40369e+06
6e33eb8a,1.39292e+06
6e33eb8d,1.15596e+06
6e33eb96,1.34447e+06
6e33eb98,1.35835e+06
6e33eba1,864730.0
6e33eba3,1.25622e+06
6e33eba9,1.0443e+06
6e33ebb7,1.22425e+06
6e33ebb9,1.30275e+06
6e33ebc0,1.33487e+06
6e33ebd2,1.35255e+06
6e33ebd6,1.40317e+06
6e33ebdb,1.42998e+06
6e33ebe9,1.28851e+06
6e33ebfd,1.10273e+06
6e33ec0d,1.29307e+06
6e33ec12,1.25096e+06
6e33ec1f,1.41429e+06
6e33ec25,1.48951e+06
6e33ec2f,1.06056e+06
6e33ec35,1.38067e+06
6e33ec39,1.16028e+06
6e33ec3d,1.4949e+06
6e33ec54,1.37152e+06
6e33ec59,1.48247e+06
6e33ec5c,1.24988e+06
6e33ec5e,1.39945e+06
6e33ec63,1.28945e+06
6e33ec69,1.24708e+06
6e33ec71,1.36441e+06
6e33ec73,1.22949e+06
6e33ec8d,1.40615e+06
6e33eca1,1.27589e+06
6e33ecaf,1.12508e+06
6e33ecb8,1.45188e+06
6e33ecc7,1.02935e+06
6e33eccd,1.37034e+06
6e33ecd6,1.43192e+06
6e33ece1,1.4042e+06
6e33ecea,1.36768e+06
6e33ecf2,1.49832e+06
6e33ed0a,1.38148e+06
6e33ed1f,1.49134e+06
6e33ed26,1.34514e+06
6e33ed2c,1.43987e+06
6e33ed42,1.37621e+06
6e33ed48,1.13112e+06
6e33ed5a,1.38926e+06
6e33ed5e,1.23571e+06
6e33ed64,1.43413e+06
6e33ed66,1.41176e+06
6e33ed69,1.49311e+06
6e33ed6d,1.33544e+06
6e33ed75,1.48276e+06
6e33ed91,1.48544e+06
6e33ed93,1.24098e+06
6e33edd5,1.3885e+06
6e33edd8,1.45487e+06
6e33eddb,1.38839e+06
6e33ede0,1.14474e+06
6e33ede6,1.15263e+06
6e33edf9,1.40684e+06
6e33ee0b,1.32985e+06
6e33ee13,1.23625e+06
6e33ee17,1.17224e+06
6e33ee25,1.30647e+06
6e33ee2f,1.47488e+06
6e33ee5b,1.41183e+06
6e33ee6b,1.39943e+06
6e33ee70,1.36935e+06
6e33ee84,1.49874e+06
6e33ee93,1.15625e+06
6e33ee97,1.06448e+06
6e33ee9a,1.4356e+06
6e33eeb7,1.53401e+06
6e33eec0,1.47384e+06
6e33eecc,1.11464e+06
6e33eed2,1.39185e+06
6e33eed7,1.39757e+06
6e33eee6,863045.0
6e33eeec,1.02557e+06
6e33ef10,1.19552e+06
6e33ef1f,1.11637e+06
6e33ef21,1.44593e+06
6e33ef29,1.43817e+06
6e33ef2d,1.4386e+06
6e33ef33,1.12938e+06
6e33ef35,1.33218e+06
6e33ef3a,1.04546e+06
6e33ef3f,1.13678e+06
6e33ef43,1.37342e+06
6e33ef59,1.40321e+06
6e33ef5b,1.32577e+06
6e33ef5f,1.3832e+06
6e33ef6c,1.44575e+06
6e33ef75,1.23189e+06
6e33ef8a,1.23663e+06
6e33ef9e,1.44523e+06
6e33efa1,1.51084e+06
6e33efa7,1.40472e+06
6e33efa9,960365.0
6e33efad,1.47512e+06
6e33efb1,1.24938e+06
6e33efb6,1.30552e+06
6e33efcf,1.12518e+06
6e33efd4,1.33855e+06
6e33efea,1.2704e+06
6e33f002,1.31658e+06
6e33f00a,1.24464e+06
6e33f010,1.4022e+06
6e33f01a,998075.0
6e33f02d,1.28087e+06
6e33f034,1.53963e+06
6e33f03a,1.46282e+06
6e33f040,1.39161e+06
6e33f043,1.47525e+06
6e33f048,1.43898e+06
6e33f04f,1.0838e+06
6e33f054,1.58986e+06
6e33f05c,1.56057e+06
6e33f062,1.52162e+06
6e33f070,1.13588e+06
6e33f082,1.10405e+06
6e33f09d,1.23656e+06
6e33f0a0,1.27893e+06
6e33f0a2,1.36614e+06
6e33f0b6,1.44299e+06
6e33f0bd,1.03667e+06
6e33f0c2,1.35185e+06
6e33f0d4,1.2515e+06
6e33f0e3,1.52256e+06
6e33f0f2,1.32639e+06
6e33f0f6,970949.0
6e33f113,1.38911e+06
6e33f116,1.47648e+06
6e33f12a,1.53019e+06
6e33f13a,1.27935e+06
6e33f146,1.0548e+06
6e33f15b,1.35679e+06
6e33f160,1.07778e+06
6e33f166,1.46885e+06
6e33f16c,1.43612e+06
6e33f16e,1.22134e+06
6e33f172,1.03394e+06
6e33f175,1.24755e+06
6e33f188,1.52847e+06
6e33f18d,1.16426e+06
6e33f1af,1.31434e+06
6e33f1b4,1.08101e+06
6e33f1c2,1.28169e+06
6e33f1c4,1.44152e+06
6e33f1c9,1.15903e+06
6e33f1de,1.40686e+06
6e33f1ee,1.24558e+06
6e33f1f0,975227.0
6e33f1f6,1.31168e+06
6e33f1fc,1.17542e+06
6e33f202,1.29261e+06
6e33f212,1.39696e+06
6e33f222,1.39654e+06
6e33f22c,1.42892e+06
6e33f23e,1.12782e+06
6e33f242,1.13728e+06
6e33f245,1.51848e+06
6e33f24d,1.41647e+06
6e33f271,1.26323e+06
6e33f273,1.46939e+06
6e33f27d,1.48611e+06
6e33f288,1.19305e+06
6e33f290,1.4684e+06
6e33f296,1.33734e+06
6e33f29f,1.46314e+06
6e33f2b3,1.4868e+06
6e33f2b9,1.03067e+06
6e33f2bd,1.2931e+06
6e33f2c2,1.34762e+06
6e33f2d6,1.0815e+06
6e33f2e9,1.43006e+06
6e33f2f4,1.43365e+06
6e33f2f7,1.26271e+06
6e33f30d,1.44084e+06
6e33f315,1.40712e+06
6e33f318,1.35551e+06
6e33f327,1.40709e+06
6e33f334,1.33022e+06
6e33f338,1.37395e+06
6e33f341,1.53984e+06
6e33f346,1.57739e+06
6e33f34e,1.34313e+06
6e33f35c,1.2397e+06
6e33f366,1.34439e+06
6e33f385,1.01973e+06
6e33f391,1.34138e+06
6e33f396,1.36241e+06
6e33f3a1,1.05833e+06
6e33f3b2,1.41472e+06
6e33f3b8,1.45584e+06
6e33f3cb,1.06762e+06
6e33f3ce,1.08449e+06
6e33f3e3,1.46885e+06
6e33f3ff,1.52371e+06
6e33f407,1.36377e+06
6e33f40b,1.54355e+06
6e33f41a,891524.0
6e33f421,1.08627e+06
6e33f425,1.28453e+06
6e33f42c,1.55782e+06
6e33f43a,1.31146e+06
6e33f442,1.10043e+06
6e33f445,1.13579e+06
6e33f461,1.38024e+06
6e33f468,1.29954e+06
6e33f46e,1.19433e+06
6e33f476,1.48838e+06
6e33f47b,1.1469e+06
6e33f481,1.3983e+06
6e33f496,1.41306e+06
6e33f49c,1.20008e+06
6e33f49e,1.42105e+06
6e33f4a5,1.09495e+06
6e33f4a8,1.4015e+06
6e33f4ae,1.07e+06
6e33f4b9,1.46249e+06
6e33f4c7,1.30316e+06
6e33f4cc,1.35531e+06
6e33f4dc,1.47838e+06
6e33f4fc,1.28377e+06
6e33f50b,1.30774e+06
6e33f511,1.22603e+06
6e33f51b,1.19114e+06
6e33f51f,1.43447e+06
6e33f524,1.2291e+06
6e33f52a,1.4264e+06
6e33f52c,1.46279e+06
6e33f537,1.25376e+06
6e33f543,1.34299e+06
6e33f54c,1.54062e+06
6e33f563,1.09767e+06
6e33f565,1.35302e+06
6e33f570,1.23972e+06
6e33f574,1.54926e+06
6e33f57f,1.28549e+06
6e33f58d,1.44738e+06
6e33f5a4,1.5167e+06
6e33f5c8,1.50896e+06
6e33f5cd,1.26833e+06
6e33f5d4,1.27616e+06
6e33f5d7,1.46181e+06
6e33f5de,1.38673e+06
6e33f5e0,1.3808e+06
6e33f5fc,1.44911e+06
6e33f5ff,1.07151e+06
6e33f606,1.22887e+06
6e33f620,1.07131e+06
6e33f62d,1.17497e+06
6e33f636,1.16443e+06
6e33f63c,1.38011e+06
6e33f63e,1.37607e+06
6e33f655,1.23266e+06
6e33f659,1.26273e+06
6e33f65c,1.46913e+06
6e33f669,1.2512e+06
6e33f670,1.02428e+06
6e33f679,1.47261e+06
6e33f67c,1.49407e+06
6e33f684,1.47646e+06
6e33f69c,1.41682e+06
6e33f6a0,1.01092e+06
6e33f6a8,1.55622e+06
6e33f6b3,1.09656e+06
6e33f6bf,1.45261e+06
6e33f6cb,1.06073e+06
6e33f6d0,1.22146e+06
6e33f6d3,1.3466e+06
6e33f6e6,1.19911e+06
6e33f6e9,1.41066e+06
6e33f704,1.18023e+06
6e33f709,1.40954e+06
6e33f712,1.35447e+06
6e33f724,1.36839e+06
6e33f738,1.27165e+06
6e33f73a,1.34585e+06
6e33f740,1.3837e+06
6e33f755,1.28372e+06
6e33f758,1.49716e+06
6e33f75a,1.30511e+06
6e33f761,1.284e+06
6e33f771,1.55783e+06
6e33f77b,1.26758e+06
6e33f787,1.38387e+06
6e33f790,1.31022e+06
6e33f793,1.56484e+06
6e33f797,1.33989e+06
6e33f79a,1.11509e+06
6e33f7a6,1.25592e+06
6e33f7ad,1.3952e+06
6e33f7b7,1.24082e+06
6e33f7bc,1.37944e+06
6e33f7d2,1.08802e+06
6e33f7e4,1.20282e+06
6e33f7e9,1.30952e+06
6e33f7f4,1.34166e+06
6e33f7f8,1.02548e+06
6e33f81e,1.28815e+06
6e33f82b,1.41967e+06
6e33f830,1.45033e+06
6e33f835,975448.0
6e33f843,998621.0
6e33f84e,1.31191e+06
6e33f864,1.51962e+06
6e33f868,1.19163e+06
6e33f875,1.51294e+06
6e33f877,1.41231e+06
6e33f87f,1.40512e+06
6e33f88f,1.46547e+06
6e33f891,1.41743e+06
6e33f899,1.41234e+06
6e33f8a0,1.30516e+06
6e33f8b4,1.26102e+06
6e33f8c6,1.49231e+06
6e33f8cc,1.60038e+06
6e33f8d7,1.51078e+06
6e33f8da,1.37509e+06
6e33f8df,1.33749e+06
6e33f8e2,1.4809e+06
6e33f8f0,1.4364e+06
6e33f8f9,1.43436e+06
6e33f8fb,1.22733e+06
6e33f8fe,1.34939e+06
6e33f902,1.15374e+06
6e33f90e,1.2753e+06
6e33f914,1.32268e+06
6e33f921,1.19092e+06
6e33f923,1.52628e+06
6e33f926,872857.0
6e33f949,1.33968e+06
6e33f952,1.24042e+06
6e33f957,1.01672e+06
6e33f95d,1.46227e+06
6e33f964,1.26999e+06
6e33f974,1.45508e+06
6e33f97d,1.41116e+06
6e33f985,1.40527e+06
6e33f98b,975231.0
6e33f9a7,1.45009e+06
6e33f9bf,1.38925e+06
6e33f9c1,1.34008e+06
6e33f9c9,1.31919e+06
6e33f9d0,1.53467e+06
6e33f9d5,1.16266e+06
6e33f9de,1.42003e+06
6e33f9e1,1.22103e+06
6e33f9e6,1.49978e+06
6e33f9ea,1.42203e+06
6e33f9f0,1.22994e+06
6e33f9f6,1.24583e+06
6e33fa01,1.39058e+06
6e33fa06,1.46233e+06
6e33fa18,1.4701e+06
6e33fa33,1.44713e+06
6e33fa41,1.36337e+06
6e33fa4c,1.3069e+06
6e33fa5b,1.05022e+06
6e33fa5f,1.15814e+06
6e33fa67,1.35197e+06
6e33fa75,1.40874e+06
6e33fa7f,1.35547e+06
6e33fa8d,1.28273e+06
6e33fa93,1.3112e+06
6e33faa2,1.40286e+06
6e33faaa,1.08802e+06
6e33fab0,1.4133e+06
6e33fac3,1.00792e+06
6e33face,1.39955e+06
6e33faf1,1.35623e+06
6e33faf8,1.28717e+06
6e33fb06,1.36573e+06
6e33fb0c,697151.0
6e33fb14,1.22173e+06
6e33fb1c,1.36527e+06
6e33fb20,1.46488e+06
6e33fb28,1.45037e+06
6e33fb2e,1.26229e+06
6e33fb40,1.22544e+06
6e33fb4a,1.40885e+06
6e33fb4e,1.21106e+06
6e33fb50,1.38636e+06
6e33fb5a,1.42343e+06
6e33fb6c,1.46407e+06
6e33fb70,1.46595e+06
6e33fb89,1.19288e+06
6e33fb8d,1.37154e+06
6e33fb97,1.23717e+06
6e33fba3,951901.0
6e33fba6,1.47651e+06
6e33fba8,1.38205e+06
6e33fbb3,1.4409e+06
6e33fbbf,1.37111e+06
6e33fbc6,1.38039e+06
6e33fbcb,1.16409e+06
6e33fbd4,1.44111e+06
6e33fbdb,1.20603e+06
6e33fbdd,1.04516e+06
6e33fbf0,1.24054e+06
6e33fbf9,1.47415e+06
6e33fbfe,1.26346e+06
6e33fc04,1.47641e+06
6e33fc0d,1.26262e+06
6e33fc14,945780.0
6e33fc18,1.50515e+06
6e33fc1d,1.28572e+06
6e33fc22,1.11165e+06
6e33fc33,1.46739e+06
6e33fc36,1.36466e+06
6e33fc57,1.39868e+06
6e33fc65,1.54396e+06
6e33fc71,1.30377e+06
6e33fc74,902405.0
6e33fc86,1.23786e+06
6e33fc8c,1.34954e+06
6e33fc96,1.09589e+06
6e33fca5,1.43347e+06
6e33fcc5,1.36865e+06
6e33fccf,1.43204e+06
6e33fcd9,1.39311e+06
6e33fce0,1.24322e+06
6e33fce9,1.35364e+06
6e33fcf5,1.38153e+06
6e33fcf7,1.1279e+06
6e33fd1e,1.25225e+06
6e33fd27,1.38881e+06
6e33fd30,1.14659e+06
6e33fd34,1.51723e+06
6e33fd41,1.32161e+06
6e33fd5c,1.26216e+06
6e33fd70,1.26708e+06
6e33fd74,1.09029e+06
6e33fd7b,1.11211e+06
6e33fd89,1.0169e+06
6e33fd99,1.16361e+06
6e33fdc2,1.41076e+06
6e33fdd2,1.54654e+06
6e33fddc,1.54438e+06
6e33fddf,1.33126e+06
6e33fdeb,1.45215e+06
6e33fdf1,1.11715e+06
6e33fdfa,1.31645e+06
6e33fdff,1.27936e+06
6e33fe10,1.15666e+06
6e33fe1d,1.22082e+06
6e33fe21,1.4333e+06
6e33fe27,1.39466e+06
6e33fe32,1.15613e+06
6e33fe3c,1.44932e+06
6e33fe49,1.42385e+06
6e33fe51,1.3503e+06
6e33fe53,1.44306e+06
6e33fe86,1.20626e+06
6e33fe8f,1.25814e+06
6e33fe9a,1.48918e+06
6e33fe9d,1.41934e+06
6e33feae,1.36994e+06
6e33feb7,1.18864e+06
6e33feb9,1.31987e+06
6e33fec8,1.25162e+06
6e33fece,1.37977e+06
6e33fed9,1.14873e+06
6e33fee2,1.46888e+06
6e33feff,1.25415e+06
6e33ff18,1.31648e+06
6e33ff1d,1.4399e+06
6e33ff23,1.2826e+06
6e33ff28,1.41556e+06
6e33ff2d,1.37384e+06
6e33ff39,1.19981e+06
6e33ff45,1.42441e+06
6e33ff47,1.27936e+06
6e33ff5c,1.40935e+06
6e33ff5f,1.35364e+06
6e33ff67,1.13495e+06
6e33ff70,1.24071e+06
6e33ff7f,1.30713e+06
6e33ff94,1.06582e+06
6e33ff97,1.46899e+06
6e33ff99,1.53584e+06
6e33ff9e,1.38947e+06
6e33ffa2,1.4259e+06
6e33ffa9,1.46348e+06
6e33ffac,1.20804e+06
6e33ffb8,1.18841e+06
6e33ffba,1.43438e+06
6e33ffbf,1.41779e+06
6e33ffc5,1.46061e+06
6e33ffdb,1.35961e+06
6e33ffe3,1.29141e+06
6e33ffe9,1.22224e+06
6e33ffec,979459.0
6e33fffc,1.16481e+06
6e340018,891284.0
6e34001e,1.17356e+06
6e340020,1.35935e+06
6e34002d,1.45008e+06
6e340039,1.27412e+06
6e340043,1.48744e+06
6e340046,1.13102e+06
6e340061,1.39367e+06
6e340064,1.30424e+06
6e34006f,1.38086e+06
6e340082,1.281e+06
6e340087,1.52921e+06
6e34008b,1.21658e+06
6e340093,1.27945e+06
6e340096,1.36942e+06
6e34009e,1.30404e+06
6e3400a5,1.20365e+06
6e3400a8,1.4339e+06
6e3400d3,1.35347e+06
6e3400ea,1.45614e+06
6e3400ee,945938.0
6e3400fb,1.1057e+06
6e34010b,1.27473e+06
6e34011e,1.50912e+06
6e340132,1.46969e+06
6e340152,1.46371e+06
6e340155,1.4144e+06
6e34015e,1.35799e+06
6e34016d,1.31045e+06
6e34017c,1.54901e+06
6e340182,1.45341e+06
6e3401aa,1.55424e+06
6e3401bf,1.3516e+06
6e3401df,1.32376e+06
6e3401e3,1.2792e+06
6e3401e7,1.37142e+06
6e3401e9,1.59261e+06
6e3401f4,1.15159e+06
6e3401f9,1.41342e+06
6e340208,1.43521e+06
6e340214,1.33784e+06
6e34022f,1.32109e+06
6e340244,897064.0
6e340249,1.38666e+06
6e34024d,1.30156e+06
6e340255,1.31029e+06
6e340257,1.25999e+06
6e340263,1.34281e+06
6e340265,1.43764e+06
6e340279,1.51191e+06
6e340282,1.10924e+06
6e34028b,1.11374e+06
6e34029a,1.39937e+06
6e34029c,1.46093e+06
6e3402a0,1.35777e+06
6e3402ad,1.22109e+06
6e3402b2,1.37868e+06
6e3402b4,1.26668e+06
6e3402c0,1.38297e+06
6e3402c3,1.35926e+06
6e3402c5,1.26093e+06
6e3402ca,1.30028e+06
6e34030c,1.0582e+06
6e34032c,1.5138e+06
6e340333,1.46373e+06
6e34033f,1.40615e+06
6e340342,1.44672e+06
6e340349,1.45935e+06
6e340356,1.32803e+06
6e34035b,1.42593e+06
6e340361,1.02673e+06
6e34036e,1.31764e+06
6e340385,1.55593e+06
6e34038a,1.36214e+06
6e340390,1.38586e+06
6e34039c,1.28284e+06
6e3403bf,1.30488e+06
6e3403c2,1.05192e+06
6e3403ca,1.41692e+06
6e3403d5,1.35789e+06
6e3403f8,1.2658e+06
6e3403fb,1.5046e+06
6e340408,1.31333e+06
6e340413,1.4199e+06
6e340415,1.13522e+06
6e340427,1.32544e+06
6e340433,1.35961e+06
6e340437,1.23504e+06
6e340443,1.41666e+06
6e34044d,1.3804e+06
6e340450,1.4396e+06
6e340464,1.38995e+06
6e340470,1.14578e+06
6e340474,1.23253e+06
6e340479,1.47504e+06
6e34049a,1.43872e+06
6e3404a0,1.47264e+06
6e3404a3,971915.0
6e3404a6,1.31204e+06
